        0.0000000000        0.0016698259        0.0014319855        0.0016101890        0.0014702435        0.0015788592        0.0013692263        0.0016004233        0.0013595454        0.0017383096        0.0015228630        0.0018588572        0.0015073227        0.0020529142        0.0018813765        0.0021697609        0.0018979572        0.0021799970        0.0019478028        0.0021379474        0.0020009686        0.0019527617        0.0016301442        0.0018456263        0.0017113903        0.0019527617        0.0016301442        0.0018483921        0.0017713830        0.0016683907        0.0014161869        0.0015775577        0.0014794707        0.0015494802        0.0013711740        0.0015690326        0.0013136317        0.0017785543        0.0017008143        0.0019291767        0.0016811791        0.0021516384        0.0020469660        0.0022192217        0.0020728731        0.0022035324        0.0019293287        0.0021379474        0.0020009686        0.0021799970        0.0019478028        0.0021033873        0.0019758088        0.0019443653        0.0017119245        0.0018095682        0.0018547037        0.0016080272        0.0013517174        0.0014912772        0.0014716704        0.0014856408        0.0014078271        0.0015439958        0.0017995381        0.0019200209        0.0019291767        0.0016811791        0.0021516384        0.0020469660        0.0021697609        0.0018979572        0.0020529142        0.0018813765        0.0020563523        0.0016923651        0.0021052822        0.0019485319        0.0020366336        0.0018976584        0.0018869039        0.0017887266        0.0017671796        0.0019801971        0.0015496761        0.0014912772        0.0014716704        0.0014856408        0.0014078271        0.0015690326        0.0013136317        0.0017785543        0.0017008143        0.0018588572        0.0015073227        0.0017383096        0.0015228630        0.0017938805        0.0014181279        0.0019541638        0.0017163358        0.0019962727        0.0016093393        0.0020486366        0.0019814563        0.0020366336        0.0018976584        0.0018869039        0.0017887266        0.0018095682        0.0018547037        0.0016080272        0.0013517174        0.0015775577        0.0014794707        0.0015494802        0.0013711740        0.0016004233        0.0013595454        0.0015788592        0.0013692263        0.0016001073        0.0013838856        0.0017119298        0.0014472813        0.0017938805        0.0014181279        0.0019541638        0.0017163358        0.0020563523        0.0016923651        0.0021052822        0.0019485319        0.0021033873        0.0019758088        0.0019443653        0.0017119245        0.0018483921        0.0017713830        0.0016683907        0.0014161869        0.0016101890        0.0014702435
        0.2000000000        0.0023418575        0.0019974657        0.0022898848        0.0020256526        0.0022931531        0.0019748108        0.0023267420        0.0019386357        0.0025085306        0.0022028574        0.0026538319        0.0021838696        0.0028740179        0.0026590092        0.0030003918        0.0027084434        0.0029691743        0.0026754553        0.0028910592        0.0027640693        0.0026478242        0.0022141137        0.0025206700        0.0023190153        0.0026478242        0.0022141137        0.0025277221        0.0024115061        0.0023363003        0.0019703259        0.0022337038        0.0020347913        0.0022394445        0.0019685882        0.0022701812        0.0018625237        0.0025566311        0.0024640640        0.0027459513        0.0024472525        0.0030003173        0.0028938620        0.0030605079        0.0029691453        0.0029900921        0.0026391015        0.0028910592        0.0027640693        0.0029691743        0.0026754553        0.0028648200        0.0027464825        0.0026496337        0.0023402324        0.0024833255        0.0025591503        0.0022442880        0.0018713318        0.0021018860        0.0020254324        0.0021371237        0.0020222224        0.0022291018        0.0025825810        0.0027970164        0.0027459513        0.0024472525        0.0030003173        0.0028938620        0.0030003918        0.0027084434        0.0028740179        0.0026590092        0.0028611624        0.0024163707        0.0028925382        0.0027104593        0.0027976022        0.0026671288        0.0025871945        0.0024773922        0.0024302407        0.0027648130        0.0021597292        0.0021018860        0.0020254324        0.0021371237        0.0020222224        0.0022701812        0.0018625237        0.0025566311        0.0024640640        0.0026538319        0.0021838696        0.0025085306        0.0022028574        0.0025704546        0.0020589274        0.0027496016        0.0024382762        0.0027891906        0.0023035675        0.0028289169        0.0027834807        0.0027976022        0.0026671288        0.0025871945        0.0024773922        0.0024833255        0.0025591503        0.0022442880        0.0018713318        0.0022337038        0.0020347913        0.0022394445        0.0019685882        0.0023267420        0.0019386357        0.0022931531        0.0019748108        0.0023322888        0.0019793321        0.0024756996        0.0020967279        0.0025704546        0.0020589274        0.0027496016        0.0024382762        0.0028611624        0.0024163707        0.0028925382        0.0027104593        0.0028648200        0.0027464825        0.0026496337        0.0023402324        0.0025277221        0.0024115061        0.0023363003        0.0019703259        0.0022898848        0.0020256526
        0.4000000000        0.0032281497        0.0027302126        0.0031878516        0.0027456923        0.0032291363        0.0027536008        0.0032750482        0.0026875761        0.0035066363        0.0030726216        0.0036819779        0.0030533621        0.0039371508        0.0036608112        0.0040687103        0.0037526552        0.0039897228        0.0036117160        0.0038569931        0.0037353664        0.0035521312        0.0029648298        0.0034018225        0.0030917554        0.0035521312        0.0029648298        0.0034291805        0.0032418019        0.0032263497        0.0026930785        0.0031138416        0.0027685857        0.0031508390        0.0027397684        0.0031944767        0.0025764916        0.0035688268        0.0034528545        0.0038048760        0.0034500427        0.0040891546        0.0039833084        0.0041335963        0.0041336782        0.0039909582        0.0035379701        0.0038569931        0.0037353664        0.0039897228        0.0036117160        0.0038756392        0.0037492140        0.0035995395        0.0031744623        0.0034140347        0.0035159673        0.0031166039        0.0025601678        0.0029406804        0.0027786297        0.0030100509        0.0028232591        0.0031392017        0.0036060877        0.0039509119        0.0038048760        0.0034500427        0.0040891546        0.0039833084        0.0040687103        0.0037526552        0.0039371508        0.0036608112        0.0039207131        0.0033477460        0.0039508890        0.0037309115        0.0038501239        0.0037013538        0.0035710077        0.0034332539        0.0033700091        0.0038656887        0.0030135855        0.0029406804        0.0027786297        0.0030100509        0.0028232591        0.0031944767        0.0025764916        0.0035688268        0.0034528545        0.0036819779        0.0030533621        0.0035066363        0.0030726216        0.0035782429        0.0028770707        0.0037966982        0.0033800829        0.0038496401        0.0032004088        0.0039025659        0.0038869819        0.0038501239        0.0037013538        0.0035710077        0.0034332539        0.0034140347        0.0035159673        0.0031166039        0.0025601678        0.0031138416        0.0027685857        0.0031508390        0.0027397684        0.0032750482        0.0026875761        0.0032291363        0.0027536008        0.0032858541        0.0027478373        0.0034658345        0.0029253487        0.0035782429        0.0028770707        0.0037966982        0.0033800829        0.0039207131        0.0033477460        0.0039508890        0.0037309115        0.0038756392        0.0037492140        0.0035995395        0.0031744623        0.0034291805        0.0032418019        0.0032263497        0.0026930785        0.0031878516        0.0027456923
        0.6000000000        0.0043420510        0.0036155956        0.0043195725        0.0036144948        0.0043990327        0.0036912100        0.0044557172        0.0035940419        0.0047332239        0.0041128788        0.0049430460        0.0041033442        0.0052343983        0.0048633010        0.0053651997        0.0050152813        0.0052325336        0.0047309895        0.0050261258        0.0048878621        0.0046662056        0.0038609628        0.0044938775        0.0040038510        0.0046662056        0.0038609628        0.0045626267        0.0042413143        0.0043554342        0.0035716029        0.0042391097        0.0036693827        0.0043017329        0.0036740895        0.0043617623        0.0034468032        0.0048262661        0.0046606270        0.0051159567        0.0046928828        0.0054144646        0.0052990081        0.0054296827        0.0055615568        0.0051931432        0.0045969794        0.0050261258        0.0048878621        0.0052325336        0.0047309895        0.0051363236        0.0049604540        0.0048054150        0.0042015165        0.0046240487        0.0047185724        0.0042506824        0.0034090031        0.0040366349        0.0037267094        0.0041313052        0.0038078552        0.0043007988        0.0048888927        0.0053905128        0.0051159567        0.0046928828        0.0054144646        0.0052990081        0.0053651997        0.0050152813        0.0052343983        0.0048633010        0.0052276363        0.0044624869        0.0052819418        0.0049959516        0.0052077330        0.0049862138        0.0048633549        0.0046589773        0.0046168811        0.0052917342        0.0041432355        0.0040366349        0.0037267094        0.0041313052        0.0038078552        0.0043617623        0.0034468032        0.0048262661        0.0046606270        0.0049430460        0.0041033442        0.0047332239        0.0041128788        0.0048110016        0.0038533620        0.0050873388        0.0045178366        0.0051733217        0.0042742493        0.0052782142        0.0052889442        0.0052077330        0.0049862138        0.0048633549        0.0046589773        0.0046240487        0.0047185724        0.0042506824        0.0034090031        0.0042391097        0.0036693827        0.0043017329        0.0036740895        0.0044557172        0.0035940419        0.0043990327        0.0036912100        0.0044679203        0.0036755277        0.0046793832        0.0039103793        0.0048110016        0.0038533620        0.0050873388        0.0045178366        0.0052276363        0.0044624869        0.0052819418        0.0049959516        0.0051363236        0.0049604540        0.0048054150        0.0042015165        0.0045626267        0.0042413143        0.0043554342        0.0035716029        0.0043195725        0.0036144948
        0.8000000000        0.0056893995        0.0046142384        0.0056917654        0.0045915880        0.0058047774        0.0047481473        0.0058663384        0.0046195797        0.0061705262        0.0052759068        0.0064139876        0.0052928738        0.0067291994        0.0062055963        0.0068536689        0.0064452934        0.0066656147        0.0059742270        0.0063740574        0.0061626389        0.0059809170        0.0048571706        0.0057945983        0.0050064200        0.0059809170        0.0048571706        0.0059248567        0.0053592674        0.0057295103        0.0045660688        0.0056170907        0.0046941951        0.0056970301        0.0047339483        0.0057756138        0.0044363877        0.0063189214        0.0060482554        0.0066645105        0.0061462744        0.0069464788        0.0067882982        0.0069161309        0.0072099199        0.0065669714        0.0057593208        0.0063740574        0.0061626389        0.0066656147        0.0059742270        0.0066187428        0.0063163931        0.0062553462        0.0053724796        0.0061071932        0.0061130882        0.0056520408        0.0043761910        0.0053986161        0.0048242496        0.0055108698        0.0049434016        0.0057221099        0.0064269887        0.0070880065        0.0066645105        0.0061462744        0.0069464788        0.0067882982        0.0068536689        0.0064452934        0.0067291994        0.0062055963        0.0067395418        0.0057019593        0.0068483060        0.0064434565        0.0068375108        0.0064566289        0.0064487187        0.0061047887        0.0061631391        0.0069906233        0.0055548992        0.0053986161        0.0048242496        0.0055108698        0.0049434016        0.0057756138        0.0044363877        0.0063189214        0.0060482554        0.0064139876        0.0052928738        0.0061705262        0.0052759068        0.0062402880        0.0049429961        0.0065797360        0.0057876754        0.0067151757        0.0054643650        0.0069154375        0.0069276091        0.0068375108        0.0064566289        0.0064487187        0.0061047887        0.0061071932        0.0061130882        0.0056520408        0.0043761910        0.0056170907        0.0046941951        0.0056970301        0.0047339483        0.0058663384        0.0046195797        0.0058047774        0.0047481473        0.0058742661        0.0047232149        0.0060959256        0.0050021358        0.0062402880        0.0049429961        0.0065797360        0.0057876754        0.0067395418        0.0057019593        0.0068483060        0.0064434565        0.0066187428        0.0063163931        0.0062553462        0.0053724796        0.0059248567        0.0053592674        0.0057295103        0.0045660688        0.0056917654        0.0045915880
        1.0000000000        0.0072829643        0.0056777061        0.0073148069        0.0056299962        0.0074503848        0.0058732723        0.0075048025        0.0057128334        0.0078012356        0.0065042719        0.0080664455        0.0065667112        0.0083803342        0.0076146456        0.0084949304        0.0079747513        0.0082621798        0.0072770638        0.0078897847        0.0074947678        0.0075024196        0.0059075657        0.0073161563        0.0060528712        0.0075024196        0.0059075657        0.0075214423        0.0065411003        0.0073591176        0.0056258282        0.0072552454        0.0057873757        0.0073390061        0.0058673172        0.0074310056        0.0054924510        0.0080250643        0.0075571246        0.0084191550        0.0077569563        0.0086458846        0.0083818818        0.0085565332        0.0090125158        0.0080931344        0.0069671321        0.0078897847        0.0074947678        0.0082621798        0.0072770638        0.0082937710        0.0077417858        0.0079383610        0.0066265704        0.0078494896        0.0076237351        0.0073221397        0.0054040904        0.0070284564        0.0060036355        0.0071490715        0.0061781420        0.0073971721        0.0081972866        0.0089877348        0.0084191550        0.0077569563        0.0086458846        0.0083818818        0.0084949304        0.0079747513        0.0083803342        0.0076146456        0.0084072937        0.0069975413        0.0086012307        0.0079917112        0.0086845768        0.0080255902        0.0082921905        0.0076909196        0.0079821395        0.0088730756        0.0072447716        0.0070284564        0.0060036355        0.0071490715        0.0061781420        0.0074310056        0.0054924510        0.0080250643        0.0075571246        0.0080664455        0.0065667112        0.0078012356        0.0065042719        0.0078404328        0.0060928238        0.0082274663        0.0071138986        0.0084185622        0.0067016575        0.0087506229        0.0087103239        0.0086845768        0.0080255902        0.0082921905        0.0076909196        0.0078494896        0.0076237351        0.0073221397        0.0054040904        0.0072552454        0.0057873757        0.0073390061        0.0058673172        0.0075048025        0.0057128334        0.0074503848        0.0058732723        0.0075042928        0.0058396240        0.0077000949        0.0061446437        0.0078404328        0.0060928238        0.0082274663        0.0071138986        0.0084072937        0.0069975413        0.0086012307        0.0079917112        0.0082937710        0.0077417858        0.0079383610        0.0066265704        0.0075214423        0.0065411003        0.0073591176        0.0056258282        0.0073148069        0.0056299962
        1.2000000000        0.0091452924        0.0067620432        0.0092066248        0.0066905331        0.0093484370        0.0070190421        0.0093785578        0.0068251308        0.0096233881        0.0077523312        0.0098820089        0.0078745822        0.0101613026        0.0090330864        0.0102634255        0.0095432454        0.0100160521        0.0085938439        0.0095868273        0.0088365718        0.0092593398        0.0069815706        0.0090896020        0.0071154689        0.0092593398        0.0069815706        0.0093751896        0.0077484676        0.0092660289        0.0067051841        0.0091703385        0.0068996825        0.0092360628        0.0070248559        0.0093232321        0.0065645445        0.0099216674        0.0091299451        0.0103414065        0.0094669648        0.0104767769        0.0100180960        0.0103234795        0.0109027727        0.0097745642        0.0081822755        0.0095868273        0.0088365718        0.0100160521        0.0085938439        0.0101484962        0.0091786566        0.0098583535        0.0079130518        0.0098458269        0.0091807122        0.0092725803        0.0064392495        0.0089357295        0.0071992537        0.0090466914        0.0074594462        0.0093139769        0.0101650003        0.0110265999        0.0103414065        0.0094669648        0.0104767769        0.0100180960        0.0102634255        0.0095432454        0.0101613026        0.0090330864        0.0101984210        0.0082977946        0.0105028641        0.0095705739        0.0106953237        0.0096181529        0.0103603054        0.0093366221        0.0100493197        0.0108461271        0.0092171299        0.0089357295        0.0071992537        0.0090466914        0.0074594462        0.0093232321        0.0065645445        0.0099216674        0.0091299451        0.0098820089        0.0078745822        0.0096233881        0.0077523312        0.0096080978        0.0072601287        0.0100042517        0.0084397877        0.0102416203        0.0079371530        0.0107224224        0.0105490414        0.0106953237        0.0096181529        0.0103603054        0.0093366221        0.0098458269        0.0091807122        0.0092725803        0.0064392495        0.0091703385        0.0068996825        0.0092360628        0.0070248559        0.0093785578        0.0068251308        0.0093484370        0.0070190421        0.0093697831        0.0069755360        0.0094979561        0.0072971634        0.0096080978        0.0072601287        0.0100042517        0.0084397877        0.0101984210        0.0082977946        0.0105028641        0.0095705739        0.0101484962        0.0091786566        0.0098583535        0.0079130518        0.0093751896        0.0077484676        0.0092660289        0.0067051841        0.0092066248        0.0066905331
        1.4000000000        0.0112990381        0.0078347340        0.0113862544        0.0077471467        0.0115158388        0.0081512927        0.0115028214        0.0079213692        0.0116496830        0.0089978871        0.0118544015        0.0091848019        0.0120623692        0.0104356489        0.0121469980        0.0111168446        0.0119347526        0.0099067171        0.0114905709        0.0101689855        0.0112876475        0.0080657355        0.0111499585        0.0081863762        0.0112876475        0.0080657355        0.0115158527        0.0089642417        0.0114773669        0.0077723480        0.0113881757        0.0079988958        0.0114035365        0.0081725960        0.0114514725        0.0076185193        0.0119884548        0.0107289045        0.0123913605        0.0112333134        0.0124094871        0.0116625019        0.0121980885        0.0128372411        0.0116267668        0.0093929562        0.0114905709        0.0101689855        0.0119347526        0.0099067171        0.0121817327        0.0106010409        0.0120286298        0.0092010415        0.0121025055        0.0107380106        0.0115288251        0.0074464586        0.0111450612        0.0083658607        0.0112107498        0.0087499660        0.0114605173        0.0122899623        0.0131575987        0.0123913605        0.0112333134        0.0124094871        0.0116625019        0.0121469980        0.0111168446        0.0120623692        0.0104356489        0.0121001955        0.0095828949        0.0125290004        0.0111405517        0.0128256982        0.0111940250        0.0126296238        0.0109832725        0.0123532977        0.0128418192        0.0114941513        0.0111450612        0.0083658607        0.0112107498        0.0087499660        0.0114514725        0.0076185193        0.0119884548        0.0107289045        0.0118544015        0.0091848019        0.0116496830        0.0089978871        0.0115613971        0.0084218516        0.0119073464        0.0097441749        0.0121635876        0.0091555220        0.0127816890        0.0123878118        0.0128256982        0.0111940250        0.0126296238        0.0109832725        0.0121025055        0.0107380106        0.0115288251        0.0074464586        0.0113881757        0.0079988958        0.0114035365        0.0081725960        0.0115028214        0.0079213692        0.0115158388        0.0081512927        0.0114901744        0.0080932423        0.0115139047        0.0084433701        0.0115613971        0.0084218516        0.0119073464        0.0097441749        0.0121001955        0.0095828949        0.0125290004        0.0111405517        0.0121817327        0.0106010409        0.0120286298        0.0092010415        0.0115158527        0.0089642417        0.0114773669        0.0077723480        0.0113862544        0.0077471467
        1.6000000000        0.0137523994        0.0088769209        0.0138619866        0.0087863146        0.0139616454        0.0092515197        0.0138890070        0.0089833224        0.0138927949        0.0102402989        0.0139796325        0.0104868630        0.0140783260        0.0118315107        0.0141352586        0.0126967576        0.0140195842        0.0112236457        0.0136146904        0.0115035320        0.0136058713        0.0091578960        0.0135140970        0.0092706228        0.0136058713        0.0091578960        0.0139593542        0.0101877922        0.0140115604        0.0088112087        0.0139338944        0.0090709630        0.0138559446        0.0092950026        0.0138150106        0.0086398921        0.0142047517        0.0123443037        0.0145290518        0.0130399436        0.0144167919        0.0133197206        0.0141627635        0.0148136576        0.0136585755        0.0106114720        0.0136146904        0.0115035320        0.0140195842        0.0112236457        0.0143848944        0.0120164318        0.0144528548        0.0104793189        0.0146261987        0.0122812153        0.0141216414        0.0084119536        0.0136918684        0.0094861124        0.0136523539        0.0100335891        0.0138253565        0.0145299582        0.0153680325        0.0145290518        0.0130399436        0.0144167919        0.0133197206        0.0141352586        0.0126967576        0.0140783260        0.0118315107        0.0141057224        0.0108630991        0.0146562043        0.0126997700        0.0150358090        0.0127569156        0.0150820657        0.0126088722        0.0148938461        0.0148389762        0.0141126078        0.0136918684        0.0094861124        0.0136523539        0.0100335891        0.0138150106        0.0086398921        0.0142047517        0.0123443037        0.0139796325        0.0104868630        0.0138927949        0.0102402989        0.0137211945        0.0095717670        0.0139420632        0.0110411349        0.0141732880        0.0103709897        0.0148870732        0.0142202710        0.0150358090        0.0127569156        0.0150820657        0.0126088722        0.0146261987        0.0122812153        0.0141216414        0.0084119536        0.0139338944        0.0090709630        0.0138559446        0.0092950026        0.0138890070        0.0089833224        0.0139616454        0.0092515197        0.0138774639        0.0091704373        0.0137709970        0.0095858766        0.0137211945        0.0095717670        0.0139420632        0.0110411349        0.0141057224        0.0108630991        0.0146562043        0.0126997700        0.0143848944        0.0120164318        0.0144528548        0.0104793189        0.0139593542        0.0101877922        0.0140115604        0.0088112087        0.0138619866        0.0087863146
        1.8000000000        0.0164795408        0.0098841867        0.0166120717        0.0098056683        0.0166665911        0.0103150610        0.0165245021        0.0100072027        0.0163430791        0.0114921654        0.0162395688        0.0117865458        0.0161906250        0.0132598288        0.0162045831        0.0143198543        0.0162442750        0.0125757825        0.0159389151        0.0128816400        0.0161902375        0.0102636144        0.0161579700        0.0103819797        0.0161902375        0.0102636144        0.0166817355        0.0114314937        0.0168551508        0.0098189400        0.0168096731        0.0101158687        0.0165885569        0.0103903029        0.0164003656        0.0096274017        0.0165397839        0.0139946309        0.0167107479        0.0149007677        0.0164665170        0.0150381565        0.0161920799        0.0168806502        0.0158541376        0.0118719869        0.0159389151        0.0128816400        0.0162442750        0.0125757825        0.0167183951        0.0134636677        0.0170984625        0.0117545305        0.0173995357        0.0138324734        0.0170630327        0.0093374842        0.0166022645        0.0105688040        0.0163734134        0.0113112879        0.0163898646        0.0168385821        0.0176891734        0.0167107479        0.0149007677        0.0164665170        0.0150381565        0.0162045831        0.0143198543        0.0161906250        0.0132598288        0.0161934111        0.0121698785        0.0168419594        0.0142876056        0.0172745037        0.0143581959        0.0176862026        0.0142373303        0.0176630113        0.0168812526        0.0171024693        0.0166022645        0.0105688040        0.0163734134        0.0113112879        0.0164003656        0.0096274017        0.0165397839        0.0139946309        0.0162395688        0.0117865458        0.0163430791        0.0114921654        0.0160848203        0.0107128524        0.0160983743        0.0123723172        0.0162491642        0.0116160456        0.0169909864        0.0161024584        0.0172745037        0.0143581959        0.0176862026        0.0142373303        0.0173995357        0.0138324734        0.0170630327        0.0093374842        0.0168096731        0.0101158687        0.0165885569        0.0103903029        0.0165245021        0.0100072027        0.0166665911        0.0103150610        0.0165136024        0.0102009234        0.0162637256        0.0107354261        0.0160848203        0.0107128524        0.0160983743        0.0123723172        0.0161934111        0.0121698785        0.0168419594        0.0142876056        0.0167183951        0.0134636677        0.0170984625        0.0117545305        0.0166817355        0.0114314937        0.0168551508        0.0098189400        0.0166120717        0.0098056683
