000,0.0167,0.0233,0.0297,0.0360,0.0422,0.0483,0.0543,0.0602,0.0660,0.0718,0.0775,0.0832,0.0889,0.0945,0.1002,0.1059,0.1116,0.1173,0.1231,0.1290,0.1350,0.1410,0.1471,0.1534,0.1598,0.1663,0.1730,0.1798,0.1868,0.1941,0.2015,0.2091,0.2169,0.2250,0.2334,0.2420,0.2508,0.2600,0.2695,0.2794,0.2896,0.3003,0.3114,0.3230,0.3351,0.3477,0.3609,0.3747,0.3892,0.4043,0.4200,0.4365,0.4538,0.4718,0.4906,0.5103,0.5308,0.5522,0.5746,0.5979,0.6222,0.6476,0.6739,0.7014,0.7299,0.7597,0.7905,0.8226,0.8559,0.8905,0.9263,0.9635,1.0021,1.0423,1.0841,1.1276,1.1729,1.2201,1.2693,1.3206,1.3740,1.4297,1.4877,1.5482,1.6111,1.6768,1.7451,1.8162,1.8902,1.9673,2.0475,2.1311,2.2182,2.3089,2.4035,2.5021,2.6048,2.7119,2.8234,2.9395,3.0604,3.1862,3.3171,3.4533,3.5949,3.7421,3.8951,4.0541,4.2195,4.3917,4.5710,4.7585,4.9556,5.1640,5.3851,5.5989,5.7363,5.8217,5.9187,6.0262,6.1394,6.2565,6.3759,6.4959,6.6156,6.7347,6.8534,6.9718,7.0899,7.2078,7.3256,7.4432,7.5609,7.6786,7.7964,7.9145,8.0327,8.1513,8.2703,"8.3897
"
0.0000,0.01353968,0.018791000000000002,0.0238834,0.028834779999999997,0.03365514,0.03835394,0.04294046,0.0474314,0.0518278,0.0561533,0.0604084,0.0646011,0.0687535,0.0728587,0.0769378,0.08099790000000001,0.08504540000000001,0.0890865,0.0931275,0.09718080000000001,0.1012518,0.105346,0.1094744,0.11363530000000001,0.1178457,0.1220968,0.1264112,0.1307794,0.1352104,0.13971280000000003,0.1442822,0.14892640000000001,0.1536462,0.15844830000000001,0.163327,0.1682874,0.1733287,0.1784598,0.1836856,0.1890162,0.19445260000000003,0.2000052,0.2056712,0.2114622,0.217367,0.2233906,0.2295258,0.23577,0.2421196,0.2485552,0.25507480000000005,0.2616606,0.2683026,0.2749782,0.2816726,0.2883664,0.295031,0.3016474,0.3081898,0.31463019999999997,0.32093859999999996,0.3270896,0.3330516,0.3387964,0.34428780000000003,0.349499,0.35439960000000004,0.35895699999999997,0.3631426,0.3669308,0.37029120000000004,0.3732044,0.3756468,0.3775978,0.3790344,0.3799338,0.3802746,0.38003620000000005,0.3792004,0.37774979999999997,0.3756716,0.3729546,0.369595,0.3655908,0.3609462,0.3556682,0.3497698,0.3432722,0.3361962,0.3285674,0.3204116,0.3117594,0.3026464,0.2931106,0.2831956,0.272948,0.26241800000000004,0.2516588,0.2407262,0.2296762,0.21856520000000002,0.2074528,0.1963936,0.1854436,0.17465580000000003,0.16407860000000002,0.1537578,0.1437242,0.1340096,0.12463849999999999,0.115634,0.10698840000000001,0.0986769,0.09069,0.0830295,0.07634476,0.07238892,0.07005732,0.06751878,0.06483372,0.06214952,0.05951552,0.05697186,0.054550020000000005,0.052264080000000004,0.050106059999999994,0.048066500000000005,0.046136579999999996,0.04430848,0.04257488,0.04092914,0.03936496,0.03787704,0.03645986,0.035109,0.03381982,0.032588400000000003,0.03141134,0.0302848,0.02920582
0.0276,0.01253315,0.01739854,0.02211908,0.02671116,0.03118386,0.03554566,0.0398053,0.043977920000000004,0.048064499999999996,0.0520868,0.0560452,0.0599472,0.0638133,0.0676367,0.07143769999999999,0.0752223,0.0789964,0.08276620000000001,0.0865375,0.0903216,0.09412380000000001,0.09794900000000001,0.10180810000000001,0.1056987,0.1096377,0.1136162,0.1176557,0.1217473,0.1258994,0.1301203,0.1344063,0.1387643,0.1431954,0.1477062,0.1522911,0.1569552,0.161698,0.1665286,0.17144969999999998,0.1764728,0.1816,0.1868396,0.19218960000000002,0.1976612,0.20324520000000001,0.2089444,0.21475640000000001,0.2206744,0.226698,0.23280879999999998,0.2390058,0.2452726,0.2515988,0.2579656,0.26435780000000003,0.27075760000000004,0.2771402,0.2834856,0.28977,0.2959678,0.302051,0.3079952,0.31377120000000003,0.3193522,0.32470259999999995,0.32979959999999997,0.3346112,0.33910779999999996,0.3432618,0.3470486,0.3504386,0.353412,0.3559472,0.35802500000000004,0.3596212,0.3607144,0.36128360000000004,0.3613076,0.36076779999999997,0.3596484,0.3579348,0.3556162,0.3526858,0.3491396,0.34498280000000003,0.34021840000000003,0.33485940000000003,0.3289208,0.3224236,0.31538920000000004,0.3078424,0.2998096,0.2913232,0.28242,0.273138,0.263523,0.2536192,0.2434802,0.23315439999999998,0.22269700000000003,0.212162,0.2016052,0.19108,0.1806378,0.1703326,0.16021180000000002,0.150316,0.1406806,0.1313334,0.1223004,0.1136056,0.1052419,0.09718660000000001,0.08943129999999999,0.08197860000000001,0.07546330000000001,0.0716021,0.06932416,0.06684218,0.06421506,0.061586459999999996,0.05900496000000001,0.056509840000000006,0.0541321,0.05188612,0.04976408,0.0477569,0.04585638,0.04405484,0.04234524,0.04072122,0.03917664,0.037706500000000004,0.036305460000000005,0.03496922,0.03369332,0.03247386,0.03130756,0.03019094,0.0291209
0.0553,0.01081988,0.015027490000000001,0.019113659999999998,0.0230924,0.02697098,0.03075688,0.03445712,0.0380847,0.04164042,0.0451429,0.048592500000000004,0.0519954,0.05536970000000001,0.0587091,0.0620313,0.0653416,0.0686454,0.0719478,0.0752536,0.0785734,0.0819114,0.0852721,0.0886649,0.0920886,0.095557,0.099063,0.1026257,0.1062371,0.1099053,0.1136372,0.1174298,0.1212896,0.1252179,0.1292201,0.1332922,0.1374388,0.1416595,0.1459627,0.15035120000000002,0.1548362,0.15941860000000002,0.1641071,0.1689006,0.1738094,0.178825,0.18395260000000002,0.1891876,0.1945286,0.1999724,0.205505,0.2111252,0.2168196,0.2225802,0.22839,0.2342376,0.2401048,0.2459716,0.251822,0.2576326,0.2633826,0.2690468,0.27460439999999997,0.2800274,0.28529180000000004,0.29036799999999996,0.29523160000000004,0.2998572,0.3042154,0.3082818,0.3120328,0.3154412,0.318488,0.3211534,0.3234188,0.3252624,0.32666280000000003,0.3276,0.3280542,0.328006,0.3274382,0.32633660000000003,0.3246888,0.3224872,0.3197258,0.316404,0.3125242,0.3080946,0.3031252,0.2976338,0.291637,0.2851534,0.2782064,0.27082280000000003,0.2630324,0.25487,0.24637320000000001,0.2375824,0.22854259999999998,0.2192992,0.2099026,0.20039800000000002,0.190839,0.1812744,0.1717514,0.1623184,0.1530222,0.1439018,0.1349898,0.1263149,0.11790300000000001,0.10977719999999999,0.1019336,0.0943524,0.08702739999999999,0.07996249999999999,0.07376416,0.07008054,0.06790366,0.06552852,0.06301076,0.060487559999999996,0.05800546,0.05560264000000001,0.05330922,0.051139580000000004,0.049086540000000005,0.04714186,0.04529786,0.043547600000000006,0.04188444,0.04030258,0.03879626,0.03736088,0.03599142,0.0346838,0.03343398,0.032238260000000005,0.03109364,0.029996580000000002,0.028944440000000002
0.0829,0.01044179,0.01449691,0.018432200000000003,0.022261259999999998,0.025991479999999997,0.02963022,0.03318442,0.03666676,0.04007814,0.043436619999999995,0.0467424,0.050002000000000005,0.05323220000000001,0.0564276,0.059605000000000005,0.0627695,0.06592619999999999,0.06907980000000001,0.07223550000000001,0.0754027,0.0785863,0.08178969999999999,0.0850224,0.0882826,0.0915842,0.09492030000000001,0.0983084,0.1017415,0.1052267,0.1087708,0.1123711,0.1160333,0.1197586,0.1235526,0.12741059999999998,0.1313374,0.13533240000000002,0.1394034,0.1435534,0.1477924,0.15212130000000001,0.15654810000000002,0.16107169999999998,0.1657019,0.1704309,0.1752618,0.180193,0.1852196,0.1903408,0.1955432,0.2008248,0.2061748,0.2115826,0.2170342,0.2225184,0.2280182,0.23351539999999998,0.2389938,0.244434,0.2498146,0.25511280000000003,0.2603082,0.265377,0.270296,0.275037,0.2795806,0.283899,0.28796940000000004,0.2917656,0.29526779999999997,0.2984512,0.3012984,0.3037906,0.30591120000000005,0.30764,0.3089578,0.30984639999999997,0.31028619999999996,0.310259,0.3097516,0.3087486,0.30723999999999996,0.30521580000000004,0.3026724,0.299609,0.2960268,0.29193220000000003,0.2873364,0.2822526,0.2766976,0.270688,0.2642442,0.257389,0.2501522,0.2425632,0.23465780000000003,0.2264722,0.2180478,0.20942539999999998,0.2006516,0.19176859999999998,0.1828244,0.17386500000000002,0.16493420000000003,0.1560766,0.1473362,0.1387496,0.1303456,0.1221526,0.1141951,0.1064947,0.0990481,0.09183659999999999,0.0848541,0.0781047,0.07216952,0.06863598,0.0665454,0.06426228,0.06183948,0.059408840000000004,0.05701502,0.054694919999999994,0.05247788,0.050378080000000006,0.048388740000000006,0.04650248,0.04471188,0.04301038,0.04139202,0.03985108,0.03838234,0.03698132,0.035643520000000005,0.03436476,0.03314152,0.031970280000000004,0.0308479,0.0297714,0.028738180000000002
0.1105,0.01017713,0.01412225,0.01794699,0.021665,0.025283680000000003,0.02881048,0.0322525,0.03562206,0.0389204,0.04216502,0.045356400000000005,0.0485007,0.0516146,0.0546927,0.0577511,0.060795100000000005,0.0638295,0.0668589,0.0698884,0.0729269,0.07597870000000001,0.07904800000000001,0.082143,0.08526249999999999,0.0884193,0.0916068,0.0948422,0.09811800000000001,0.1014414,0.1048189,0.10824710000000001,0.111732,0.11527470000000001,0.1188796,0.122543,0.12626910000000002,0.1300569,0.13391430000000001,0.1378431,0.1418532,0.1459451,0.1501265,0.1543957,0.15876210000000002,0.16321780000000002,0.16776580000000002,0.1724037,0.177128,0.1819366,0.1868178,0.19176880000000002,0.1967774,0.2018376,0.206933,0.21205400000000002,0.2171846,0.222308,0.2274094,0.2324692,0.23746879999999998,0.242387,0.2472052,0.25190080000000004,0.25645280000000004,0.2608358,0.265031,0.2690146,0.2727626,0.2762562,0.2794732,0.2823934,0.2849994,0.2872764,0.2892082,0.29077620000000004,0.2919638,0.2927534,0.29312780000000005,0.2930728,0.2925728,0.291616,0.2901914,0.28829360000000004,0.2859162,0.2830586,0.2797234,0.2759162,0.27164560000000004,0.266925,0.2617672,0.2561898,0.25021,0.2438496,0.2371332,0.23008879999999998,0.2227468,0.21514339999999998,0.20731360000000001,0.199296,0.1911312,0.182859,0.17452299999999998,0.16616440000000002,0.15782600000000002,0.1495458,0.1413654,0.1333182,0.1254316,0.11773120000000001,0.11024,0.1029784,0.0959429,0.089116,0.0824918,0.076074,0.07041748,0.06704328,0.06504468,0.06285982,0.06053876,0.058207400000000006,0.055908620000000006,0.053677760000000005,0.0515434,0.04951942,0.04759968,0.04577708,0.044045020000000004,0.0423972,0.04082808,0.0393325,0.03790542,0.0365427,0.03524008,0.03399376,0.03280034,0.03165654,0.0305595,0.029506360000000002,0.028494540000000002
0.1382,0.00993676,0.0137797,0.017500670000000003,0.02111334,0.02462548,0.02804444,0.03137754,0.034637100000000004,0.0378244,0.04095658,0.044034340000000005,0.0470638,0.050060900000000005,0.053021,0.0559593,0.0588813,0.0617914,0.0646941,0.0675939,0.0705002,0.0734168,0.076347,0.0792994,0.0822725,0.08527860000000001,0.088311,0.0913861,0.09449679999999999,0.09764990000000001,0.1008513,0.10409750000000001,0.1073946,0.1107429,0.1141467,0.1176024,0.12111350000000001,0.12467940000000001,0.1283067,0.1319974,0.1357607,0.1395964,0.14351160000000002,0.1475047,0.1515837,0.15574149999999998,0.15998040000000002,0.1642978,0.16869,0.1731556,0.1776814,0.1822658,0.1868986,0.19157180000000001,0.19627139999999998,0.200988,0.20570660000000002,0.21041160000000003,0.21508880000000002,0.219722,0.2242918,0.22878020000000002,0.2331708,0.2374422,0.241575,0.24554800000000002,0.2493438,0.25293960000000004,0.256317,0.259457,0.26234060000000003,0.2649502,0.26727080000000003,0.269288,0.27098880000000003,0.2723578,0.2733794,0.27403700000000003,0.2743182,0.2742082,0.273694,0.27276619999999996,0.27141400000000004,0.2696328,0.26741760000000003,0.2647684,0.2616864,0.2581766,0.25424800000000003,0.24991180000000002,0.24517919999999999,0.24006480000000002,0.234585,0.2287588,0.2226072,0.2161552,0.20943119999999998,0.2024644,0.1952876,0.1879346,0.1804416,0.17284519999999998,0.165183,0.1574916,0.14980939999999998,0.1421728,0.1346158,0.12717119999999998,0.119863,0.1127145,0.10574620000000001,0.09897729999999999,0.0924044,0.086011,0.0797914,0.0737487,0.06840763999999999,0.06521436,0.06331996,0.06124678,0.05904132,0.05682294,0.05463232,0.05250336,0.05046342,0.048526,0.04668574,0.044936119999999996,0.043270960000000004,0.04168472,0.040172200000000005,0.03872866,0.03734942,0.03603084,0.03476876,0.03355986,0.03240092,0.0312888,0.0302211,0.029194820000000003,0.02820796
0.1658,0.00971068,0.01345557,0.01707596,0.0205858,0.02399296,0.027305160000000002,0.030529760000000003,0.033678980000000004,0.036754499999999996,0.03977298,0.042735419999999996,0.04564778,0.0485256,0.0513645,0.0541797,0.0569754,0.059756800000000006,0.062528,0.0652935,0.0680618,0.0708367,0.0736217,0.0764245,0.0792435,0.08209079999999999,0.0849596,0.0878652,0.0908013,0.09377360000000001,0.0967876,0.0998405,0.1029372,0.1060778,0.10926640000000001,0.1124995,0.11578000000000001,0.11910730000000001,0.12248719999999999,0.1259213,0.129418,0.1329767,0.1366039,0.1402978,0.1440649,0.1478989,0.1518013,0.1557692,0.159799,0.1638885,0.16802640000000002,0.1722102,0.1764306,0.1806782,0.1849424,0.18921300000000002,0.1934766,0.197719,0.20192720000000003,0.20608579999999999,0.21018,0.21419,0.21810400000000002,0.22190200000000002,0.225568,0.2290818,0.2324276,0.23558859999999998,0.23854780000000003,0.24128719999999998,0.2437922,0.2460482,0.24804199999999998,0.249761,0.251195,0.2523312,0.2531544,0.2536544,0.2538178,0.25363179999999996,0.2530886,0.25217680000000003,0.25089,0.24922260000000002,0.247172,0.2447372,0.2419198,0.2387246,0.2351596,0.23123320000000003,0.2269572,0.2223422,0.2174026,0.21215299999999998,0.2066148,0.2008078,0.1947546,0.1884824,0.1820192,0.1753932,0.1686366,0.1617794,0.1548554,0.1478974,0.1409368,0.134007,0.1271374,0.12035680000000001,0.1136862,0.10714649999999999,0.100756,0.0945316,0.0884704,0.08255670000000001,0.07678499999999999,0.0711581,0.06616672,0.06317392,0.06139534000000001,0.05944608,0.057369,0.05527614,0.05320576,0.05119002,0.049254940000000004,0.04741384,0.045661980000000005,0.04399356,0.04240308,0.04088536,0.03943594,0.03805042,0.03672464,0.0354552,0.03423838,0.03307124,0.0319507,0.03087414,0.02983918,0.028843140000000003,0.027884120000000002
0.1796,0.00960459,0.01330313,0.01687584,0.02033674,0.02369386,0.026955060000000003,0.03012774,0.03322416,0.03624598,0.0392098,0.042116680000000004,0.0449726,0.047793,0.0505735,0.053328600000000004,0.056063600000000005,0.0587826,0.061490100000000006,0.06419040000000001,0.0668919,0.069598,0.0723123,0.0750422,0.0777864,0.0805563,0.08334530000000001,0.08616850000000001,0.0890192,0.0919034,0.09482600000000001,0.0977843,0.1007828,0.1038219,0.10690550000000001,0.1100295,0.1131971,0.11640740000000001,0.11966600000000001,0.12297440000000001,0.1263401,0.12976310000000002,0.1332489,0.13679550000000001,0.1404096,0.1440844,0.1478211,0.1516171,0.1554684,0.15937289999999998,0.1633193,0.1673059,0.17132160000000002,0.1753606,0.1794094,0.1834594,0.1874982,0.1915116,0.1954886,0.199413,0.2032702,0.2070434,0.2107212,0.21428360000000002,0.2177172,0.2210024,0.2241254,0.22707000000000002,0.22981980000000002,0.2323596,0.2346762,0.2367548,0.2385832,0.24015360000000002,0.24145299999999997,0.24247000000000002,0.2431934,0.2436114,0.2437124,0.243487,0.24292480000000002,0.24201720000000002,0.2407592,0.2391448,0.2371708,0.2348386,0.23214839999999998,0.22910460000000002,0.225715,0.2219878,0.2179334,0.2135622,0.208886,0.2039196,0.19868180000000002,0.19319060000000002,0.1874674,0.181537,0.17542380000000002,0.1691554,0.1627614,0.1562692,0.1497096,0.1431132,0.1365104,0.1299299,0.1234007,0.116949,0.1105947,0.1043569,0.09825339999999999,0.0922998,0.0864933,0.0808185,0.0752702,0.06985063999999999,0.06503412,0.06214176,0.0604211,0.058533779999999994,0.05652116,0.054491239999999996,0.0524812,0.05052226,0.04863996,0.0468473,0.045139979999999996,0.04351246,0.04195956,0.040476540000000005,0.03905894,0.03770278,0.03640392,0.0351594,0.03396568,0.03281964,0.031718739999999995,0.030660220000000002,0.02964186,0.02866122,0.02771648
0.1934,0.00950355,0.013157930000000002,0.01668523,0.0200995,0.023408980000000003,0.02662162,0.029744859999999998,0.03279088,0.03576162,0.038673360000000004,0.04152736,0.04432954,0.047095,0.0498199,0.052518300000000004,0.055195,0.0578547,0.0605015,0.06313959999999999,0.06577720000000001,0.0684178,0.0710648,0.0737254,0.0763982,0.0790943,0.0818073,0.08455200000000002,0.0873215,0.0901214,0.09295700000000001,0.0958251,0.0987303,0.1016727,0.104656,0.107676,0.1107361,0.11383479999999999,0.1169778,0.1201662,0.1234074,0.1267007,0.1300517,0.1334581,0.1369261,0.140449,0.14402779999999998,0.1476597,0.151341,0.15506910000000002,0.1588331,0.162631,0.1664526,0.17029160000000002,0.17413440000000002,0.1779748,0.1817994,0.1855938,0.189349,0.19304919999999998,0.1966814,0.2002296,0.2036806,0.2070188,0.2102298,0.2132962,0.2162056,0.2189428,0.22149280000000002,0.223841,0.2259768,0.2278848,0.2295566,0.2309812,0.2321514,0.233054,0.23367980000000002,0.2340186,0.2340596,0.23379300000000003,0.23321180000000002,0.2323068,0.23107280000000002,0.22950700000000002,0.2276054,0.225368,0.22279720000000003,0.2198962,0.21667240000000001,0.2131344,0.20928960000000002,0.2051482,0.200722,0.19602440000000002,0.19107100000000002,0.1858796,0.1804708,0.1748644,0.1690856,0.16315780000000002,0.15710980000000002,0.15096559999999998,0.1447538,0.13850400000000002,0.13224180000000002,0.1259958,0.11979230000000002,0.11365549999999999,0.1076043,0.1016565,0.0958281,0.0901347,0.0845731,0.07912830000000001,0.0737952,0.0685757,0.063928,0.06113256,0.059468059999999996,0.05764086,0.0556905,0.053721580000000005,0.05177006,0.04986632,0.048035140000000004,0.0462897,0.044625620000000005,0.04303796,0.0415218,0.04007252,0.03868598,0.03735844,0.03608616,0.034866,0.03369472,0.03256954,0.0314877,0.030446960000000002,0.029445,0.028479539999999998,0.02754876
