1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,
6.6,0.038360346000000003,0.0414317244,0.038406929900000004,0.0388076643,0.0387042878,0.0391608665,0.0386052235,0.0396560148,0.0386702642,0.04199226599999999,0.0384354901,0.039505489500000004,0.0385124747,0.038405535,0.0387654059,0.0398813771,0.0380619569,0.039120077,0.0382327742,0.0391080098,0.038279486,0.040210992599999995,0.0384949546,0.041668283,0.038279486,0.040210992599999995,0.038366819100000005,0.041229689,0.0385595053,0.0394766525,0.0383654861,0.0410448488,0.0388866371,0.040955345,0.039104197400000006,0.0409056271,0.0387135223,0.0400291668,0.0385045714,0.0450027708,0.038475146200000004,0.0411920026,0.0382483692,0.039474307400000005,0.0385053459,0.0383879665,0.0382327742,0.0391080098,0.0380619569,0.039120077,0.0380442948,0.0390568132,0.0385181296,0.0396224682,0.0382316035,0.0392525375,0.0381643223,0.0411061234,0.0386069653,0.0451633864,0.039248255499999996,0.04565536269999999,0.0389742585,0.0389496948,0.0445273831,0.0385045714,0.0450027708,0.038475146200000004,0.0411920026,0.0387654059,0.0398813771,0.0385124747,0.038405535,0.037904631800000005,0.039015199,0.0383653917,0.0397734379,0.0388595968,0.0407045869,0.0383775237,0.0449582779,0.0379977598,0.0470953307,0.0393287225,0.0386069653,0.0451633864,0.039248255499999996,0.04565536269999999,0.039104197400000006,0.0409056271,0.0387135223,0.0400291668,0.0384354901,0.039505489500000004,0.0386702642,0.04199226599999999,0.038599793,0.0398923109,0.0384306751,0.0395452221,0.038554297599999995,0.0389899826,0.0387166518,0.0396518501,0.0388595968,0.0407045869,0.0383775237,0.0449582779,0.0382316035,0.0392525375,0.0381643223,0.0411061234,0.0383654861,0.0410448488,0.0388866371,0.040955345,0.0386052235,0.0396560148,0.0387042878,0.0391608665,0.0385929196,0.041464489900000005,0.0386967745,0.040665083,0.038599793,0.0398923109,0.0384306751,0.0395452221,0.037904631800000005,0.039015199,0.0383653917,0.0397734379,0.0380442948,0.0390568132,0.0385181296,0.0396224682,0.038366819100000005,0.041229689,0.0385595053,0.0394766525,0.038406929900000004,0.0388076643,
6.8,0.0386320212,0.043067624299999996,0.0386857231,0.039187142200000004,0.039122864199999996,0.0394734811,0.0389508659,0.0400497726,0.0389417543,0.042741977599999995,0.0389013358,0.0399682486,0.0388561348,0.0387922416,0.038988156499999996,0.0399617085,0.0384568312,0.0399185764,0.038470452999999995,0.0391476933,0.0386097115,0.040370164300000004,0.0389413944,0.042103123099999994,0.0386097115,0.040370164300000004,0.0387091567,0.0418901721,0.038937883,0.0398137671,0.0388438292,0.0421323316,0.0392676482,0.0421162081,0.0395294641,0.0422729247,0.039173163500000004,0.0399124016,0.038923039,0.0449046138,0.0387804758,0.041542902400000005,0.0387283159,0.0401355132,0.0387806117,0.038228902,0.038470452999999995,0.0391476933,0.0384568312,0.0399185764,0.0384939893,0.039461223399999995,0.0388704533,0.0401523153,0.0386477795,0.0392440228,0.0387039581,0.0423994575,0.0391873113,0.0459493214,0.0397696981,0.046527615700000004,0.0394638544,0.0394495255,0.0446052812,0.038923039,0.0449046138,0.0387804758,0.041542902400000005,0.038988156499999996,0.0399617085,0.0388561348,0.0387922416,0.0381888644,0.0398344954,0.03861456,0.0398992108,0.039216903399999996,0.041111004,0.0388754952,0.0448594839,0.038501329,0.0470979327,0.0398296711,0.0391873113,0.0459493214,0.0397696981,0.046527615700000004,0.0395294641,0.0422729247,0.039173163500000004,0.0399124016,0.0389013358,0.0399682486,0.0389417543,0.042741977599999995,0.038831306,0.040183482799999996,0.0388049781,0.0395661806,0.0389453427,0.0387252187,0.0390128972,0.040254292000000004,0.039216903399999996,0.041111004,0.0388754952,0.0448594839,0.0386477795,0.0392440228,0.0387039581,0.0423994575,0.0388438292,0.0421323316,0.0392676482,0.0421162081,0.0389508659,0.0400497726,0.039122864199999996,0.0394734811,0.0390183724,0.0429510422,0.0388852694,0.0411489044,0.038831306,0.040183482799999996,0.0388049781,0.0395661806,0.0381888644,0.0398344954,0.03861456,0.0398992108,0.0384939893,0.039461223399999995,0.0388704533,0.0401523153,0.0387091567,0.0418901721,0.038937883,0.0398137671,0.0386857231,0.039187142200000004,
7.0,0.0389667656,0.0444994746,0.039000792299999996,0.0396649157,0.0395141444,0.0398853245,0.0393090611,0.0402449827,0.0392638013,0.0430843495,0.0393671618,0.0403944199,0.039205697799999994,0.039226806499999996,0.039215085499999996,0.0400065416,0.0388905472,0.040547144900000005,0.0387520904,0.039375399900000004,0.0389392753,0.0404343127,0.0393585985,0.042358243,0.0389392753,0.0404343127,0.0390153144,0.0421661154,0.0392837195,0.0399623173,0.0393045613,0.043175064900000004,0.039625199900000005,0.0432772983,0.0399484494,0.0436017716,0.039629445299999996,0.03994643,0.0393427273,0.0448628517,0.0391280327,0.041780795,0.0392080307,0.040698547,0.0390173202,0.0383560027,0.0387520904,0.039375399900000004,0.0388905472,0.040547144900000005,0.0389415329,0.039867970499999995,0.0392044374,0.0406103016,0.0390792751,0.039405226099999996,0.0392557574,0.043602089100000005,0.0396956944,0.04659048599999999,0.0402948555,0.0472953722,0.0399714017,0.0398924243,0.0447552459,0.0393427273,0.0448628517,0.0391280327,0.041780795,0.039215085499999996,0.0400065416,0.039205697799999994,0.039226806499999996,0.038533323,0.040492973700000004,0.038900037400000004,0.0399908276,0.039584383,0.0414387141,0.0393512059,0.04484973,0.039001171099999996,0.047104059000000004,0.0402437925,0.0396956944,0.04659048599999999,0.0402948555,0.0472953722,0.0399484494,0.0436017716,0.039629445299999996,0.03994643,0.0393671618,0.0403944199,0.0392638013,0.0430843495,0.0391157448,0.0403900866,0.0391743224,0.039786597400000005,0.039320306400000005,0.038756094500000005,0.0393780081,0.04069664,0.039584383,0.0414387141,0.0393512059,0.04484973,0.0390792751,0.039405226099999996,0.0392557574,0.043602089100000005,0.0393045613,0.043175064900000004,0.039625199900000005,0.0432772983,0.0393090611,0.0402449827,0.0395141444,0.0398853245,0.0393809574,0.0442492775,0.0391272222,0.041509287400000004,0.0391157448,0.0403900866,0.0391743224,0.039786597400000005,0.038533323,0.040492973700000004,0.038900037400000004,0.0399908276,0.0389415329,0.039867970499999995,0.0392044374,0.0406103016,0.0390153144,0.0421661154,0.0392837195,0.0399623173,0.039000792299999996,0.0396649157,
7.2,0.0394195127,0.0454164622,0.0393957657,0.0402206198,0.0398798861,0.0403793198,0.039691621499999996,0.0403371918,0.0396275906,0.043106950899999996,0.0397887949,0.0407809036,0.0395556633,0.0398299771,0.0394800637,0.0401520121,0.0393289343,0.0410955327,0.039113144,0.0398319921,0.0392884064,0.0404289603,0.039756644199999996,0.0423688525,0.0392884064,0.0404289603,0.0393116774,0.042162697400000004,0.0396169337,0.040033127,0.0397475473,0.0440873952,0.0399944706,0.0443441296,0.0403879863,0.044879584199999996,0.0400778233,0.0402342038,0.0397735694,0.0450062422,0.0395428762,0.041971124299999996,0.0396587532,0.0413333918,0.0392517426,0.0388685286,0.039113144,0.0398319921,0.0393289343,0.0410955327,0.0393495207,0.0403974203,0.039555472700000004,0.0409712875,0.0395412369,0.039830614,0.0397812046,0.0447061324,0.040125577999999995,0.047290920800000004,0.0408275502,0.048150807000000004,0.040487627799999995,0.0402558198,0.045091406900000006,0.0397735694,0.0450062422,0.0395428762,0.041971124299999996,0.0394800637,0.0401520121,0.0395556633,0.0398299771,0.038953518300000003,0.0410472808,0.039238783199999995,0.0401703496,0.0399523343,0.0417457806,0.0397980531,0.0450643867,0.0395050741,0.0472267928,0.040612007900000004,0.040125577999999995,0.047290920800000004,0.0408275502,0.048150807000000004,0.0403879863,0.044879584199999996,0.0400778233,0.0402342038,0.0397887949,0.0407809036,0.0396275906,0.043106950899999996,0.0394719635,0.0405119548,0.0395345562,0.0402359026,0.039654434100000004,0.0392170488,0.0397828786,0.0411531967,0.0399523343,0.0417457806,0.0397980531,0.0450643867,0.0395412369,0.039830614,0.0397812046,0.0447061324,0.0397475473,0.0440873952,0.0399944706,0.0443441296,0.039691621499999996,0.0403371918,0.0398798861,0.0403793198,0.0396908561,0.0450773132,0.0394727672,0.041685546000000004,0.0394719635,0.0405119548,0.0395345562,0.0402359026,0.038953518300000003,0.0410472808,0.039238783199999995,0.0401703496,0.0393495207,0.0403974203,0.039555472700000004,0.0409712875,0.0393116774,0.042162697400000004,0.0396169337,0.040033127,0.0393957657,0.0402206198,
7.4,0.04001783,0.045638217599999996,0.0399005517,0.0408189577,0.0402596594,0.040919255099999996,0.0401258325,0.040477419,0.0400438298,0.0429429041,0.0401882558,0.0410984386,0.0399263711,0.040629814,0.0398169986,0.040438839,0.0397769526,0.0416419727,0.0395730636,0.0404293731,0.0396935471,0.040384048,0.0401906879,0.0420982032,0.0396935471,0.040384048,0.0396557993,0.0420201357,0.0399920446,0.0401814914,0.0402156803,0.04481778769999999,0.040414215,0.045255927,0.0408582606,0.046113187199999996,0.0405424016,0.0408148088,0.0402412584,0.045416178200000004,0.0400310844,0.042150710999999993,0.0401020522,0.042183470599999995,0.0395499259,0.039696179500000005,0.0395730636,0.0404293731,0.0397769526,0.0416419727,0.0397443206,0.0410840821,0.039973387,0.0412057298,0.0400412252,0.0405538811,0.0402853253,0.0457330353,0.040532228,0.048288864699999996,0.0413759875,0.0492987659,0.0410269912,0.0405998911,0.0455623412,0.0402412584,0.045416178200000004,0.0400310844,0.042150710999999993,0.0398169986,0.040438839,0.0399263711,0.040629814,0.0394600126,0.0415574177,0.0396487491,0.0404712293,0.040339988,0.042059436500000005,0.0402539829,0.0455806805,0.0400428937,0.047427846600000004,0.0409997396,0.040532228,0.048288864699999996,0.0413759875,0.0492987659,0.0408582606,0.046113187199999996,0.0405424016,0.0408148088,0.0401882558,0.0410984386,0.0400438298,0.0429429041,0.0399022703,0.0405562214,0.0399257211,0.0408068019,0.0399910821,0.0400538692,0.0402116404,0.0418008054,0.040339988,0.042059436500000005,0.0402539829,0.0455806805,0.0400412252,0.0405538811,0.0402853253,0.0457330353,0.0402156803,0.04481778769999999,0.040414215,0.045255927,0.0401258325,0.040477419,0.0402596594,0.040919255099999996,0.0400188369,0.045270593899999996,0.0399416327,0.041636911,0.0399022703,0.0405562214,0.0399257211,0.0408068019,0.0394600126,0.0415574177,0.0396487491,0.0404712293,0.0397443206,0.0410840821,0.039973387,0.0412057298,0.0396557993,0.0420201357,0.0399920446,0.0401814914,0.0399005517,0.0408189577,
7.6,0.0407326291,0.0451603634,0.0405153027,0.0413950677,0.0406996537,0.0414339396,0.0406347682,0.0407755773,0.040531718700000004,0.0426868774,0.0406278037,0.0412649113,0.040357978100000004,0.0415068087,0.040254782999999995,0.0407674436,0.0402588811,0.0421774757,0.04012024,0.040967727200000005,0.0401823545,0.04031855,0.0407087171,0.0415487447,0.0401823545,0.04031855,0.0400996267,0.0418294015,0.040459572400000005,0.0405084105,0.0407471421,0.0453150289,0.040906177200000005,0.0459531653,0.0413574472,0.0472703587,0.0410602865,0.041642788199999996,0.0407728954,0.046095009000000006,0.0405844565,0.0422881596,0.0405900277,0.0432394037,0.0399670053,0.0406048008,0.04012024,0.040967727200000005,0.0402588811,0.0421774757,0.040183513500000004,0.041826407,0.0404921992,0.041259059199999996,0.0405784764,0.0415169898,0.0408012746,0.04667151730000001,0.0409954659,0.0496909708,0.0419452896,0.0508034051,0.0416136878,0.0410318652,0.045935335,0.0407728954,0.046095009000000006,0.0405844565,0.0422881596,0.040254782999999995,0.0407674436,0.040357978100000004,0.0415068087,0.0400632927,0.0420219598,0.0401398019,0.0407957875,0.040784737,0.042334955,0.0407721558,0.046378149900000006,0.0406329702,0.0475117269,0.041454602400000005,0.0409954659,0.0496909708,0.0419452896,0.0508034051,0.0413574472,0.0472703587,0.0410602865,0.041642788199999996,0.0406278037,0.0412649113,0.040531718700000004,0.0426868774,0.040400167599999995,0.0405286581,0.0404103622,0.0412825353,0.0404124727,0.0410204043,0.0406737642,0.04268182809999999,0.040784737,0.042334955,0.0407721558,0.046378149900000006,0.0405784764,0.0415169898,0.0408012746,0.04667151730000001,0.0407471421,0.0453150289,0.040906177200000005,0.0459531653,0.0406347682,0.0407755773,0.0406996537,0.0414339396,0.0404464619,0.044820380300000004,0.0405273624,0.0413499145,0.040400167599999995,0.0405286581,0.0404103622,0.0412825353,0.0400632927,0.0420219598,0.0401398019,0.0407957875,0.040183513500000004,0.041826407,0.0404921992,0.041259059199999996,0.0400996267,0.0418294015,0.040459572400000005,0.0405084105,0.0405153027,0.0413950677,
7.8,0.0414812371,0.0441684232,0.0412007913,0.0418812055,0.0412065967,0.0418477882,0.0412029517,0.0412679501,0.0410860354,0.042414439400000004,0.0411416827,0.0412332295,0.0408682305,0.0422735999,0.040795662999999996,0.0409767159,0.0407815953,0.0426166634,0.040713142599999995,0.0412536721,0.0407471266,0.0402647177,0.0413030933,0.040807620600000004,0.0407471266,0.0402647177,0.0406436927,0.0416500998,0.0410209468,0.0410335192,0.041320926800000005,0.0455642727,0.041449556400000004,0.046410625999999996,0.0418674384,0.0483124225,0.0416384565,0.0426287551,0.0413702343,0.0470032945,0.0411837354,0.0423163456,0.041152909700000004,0.044320106,0.0405063192,0.0413377625,0.040713142599999995,0.0412536721,0.0407815953,0.0426166634,0.0406935057,0.042465943799999996,0.041092041,0.041128864300000005,0.041130018500000004,0.0426093247,0.0413374809,0.0475048276,0.0415466358,0.051429092,0.042517516500000005,0.0525684746,0.0422464898,0.0416194671,0.045971697400000004,0.0413702343,0.0470032945,0.0411837354,0.0423163456,0.040795662999999996,0.0409767159,0.0408682305,0.0422735999,0.0407528742,0.042384422000000005,0.0406946932,0.0409915581,0.041303272099999996,0.0424896841,0.0413628195,0.0473800938,0.041243201,0.047296899100000005,0.0419651782,0.0415466358,0.051429092,0.042517516500000005,0.0525684746,0.0418674384,0.0483124225,0.0416384565,0.0426287551,0.0411416827,0.0412332295,0.0410860354,0.042414439400000004,0.0409477631,0.0404622078,0.0410186626,0.0414657533,0.0409638753,0.0418267391,0.0411821077,0.0436643096,0.041303272099999996,0.0424896841,0.0413628195,0.0473800938,0.041130018500000004,0.0426093247,0.0413374809,0.0475048276,0.041320926800000005,0.0455642727,0.041449556400000004,0.046410625999999996,0.0412029517,0.0412679501,0.0412065967,0.0418477882,0.0409994483,0.0438920412,0.0411927133,0.0408819754,0.0409477631,0.0404622078,0.0410186626,0.0414657533,0.0407528742,0.042384422000000005,0.0406946932,0.0409915581,0.0406935057,0.042465943799999996,0.041092041,0.0411288642,0.0406436927,0.0416500998,0.0410209468,0.0410335192,0.0412007913,0.0418812055,
8.0,0.042171535499999996,0.042983183099999996,0.0418884926,0.0422326015,0.0417396386,0.0421137778,0.0417722453,0.0419321894,0.0416608198,0.0422428974,0.0417001835,0.041110604700000004,0.0414265552,0.0428000449,0.0413977836,0.040962863700000005,0.0413225318,0.042862546200000004,0.0413001478,0.0412223558,0.041345042,0.0402858095,0.0419184421,0.0400756769,0.041345042,0.0402858095,0.041230125699999995,0.0415716937,0.0416214933,0.041718734,0.0418551338,0.045652089800000004,0.041983252199999994,0.046700693700000004,0.04235484690000001,0.0492803062,0.0422315312,0.0436782434,0.0419994593,0.0480914032,0.041797972,0.0421936006,0.0417700014,0.0451565467,0.0411195731,0.0417690736,0.0413001478,0.0412223558,0.0413225318,0.042862546200000004,0.0412432861,0.042902881100000005,0.041693438900000004,0.040961336,0.0416500619,0.0437165888,0.0418486012,0.0482899552,0.04213097389999999,0.0533466405,0.0430485963,0.054445198099999995,0.0428814646,0.042333559400000005,0.0456383654,0.0419994593,0.0480914032,0.041797972,0.0421936006,0.0413977836,0.040962863700000005,0.0414265552,0.0428000449,0.0414788166,0.0425828988,0.0412692488,0.040966092,0.041870377400000006,0.0424695039,0.041970809000000005,0.0485003299,0.0417930935,0.046805502,0.0424627805,0.04213097389999999,0.0533466405,0.0430485963,0.054445198099999995,0.04235484690000001,0.0492803062,0.0422315312,0.0436782434,0.0417001835,0.041110604700000004,0.0416608198,0.0422428974,0.0415145771,0.040432992599999995,0.0417188316,0.0413054386,0.041616376600000005,0.042311811100000006,0.0417302732,0.044503183700000004,0.041870377400000006,0.0424695039,0.041970809000000005,0.0485003299,0.0416500619,0.0437165888,0.0418486012,0.0482899552,0.0418551338,0.045652089800000004,0.041983252199999994,0.046700693700000004,0.0417722453,0.0419321894,0.0417396386,0.0421137778,0.0416314954,0.0427843732,0.041869420899999996,0.0403944834,0.0415145771,0.040432992599999995,0.0417188316,0.0413054386,0.0414788166,0.0425828988,0.0412692488,0.040966092,0.0412432861,0.042902881100000005,0.041693438900000004,0.040961336,0.041230125699999995,0.0415716937,0.0416214933,0.041718734,0.0418884926,0.0422326015,
8.2,0.0427659938,0.041932424700000005,0.0425208683,0.04243734,0.042256526399999994,0.0422279012,0.042288487400000005,0.042734557,0.042201221500000004,0.0423476657,0.0422474633,0.041190729599999996,0.041986006500000006,0.0430786203,0.041995577199999995,0.0407422418,0.0418579825,0.0428810624,0.0418538696,0.040978391,0.041936674,0.0404622248,0.042510938899999996,0.0396291348,0.041936674,0.0404622248,0.0417932818,0.041737452200000004,0.0421967974,0.0425215538,0.0422751996,0.0457932157,0.0424540547,0.0470238701,0.042797393600000004,0.05035703,0.0427767484,0.044705956,0.0426187379,0.0492877525,0.0423957495,0.0419421538,0.0423982947,0.04552134730000001,0.0417541776,0.041946907199999994,0.0418538696,0.040978391,0.0418579825,0.0428810624,0.0417830686,0.043147629900000005,0.04220905230000001,0.041064127,0.0421049099,0.0447465855,0.0422717926,0.0492125526,0.0426508265,0.055347507000000004,0.0435018772,0.0563879295,0.043460726,0.0430780128,0.045168195,0.0426187379,0.0492877525,0.0423957495,0.0419421538,0.041995577199999995,0.0407422418,0.041986006500000006,0.0430786203,0.042174979,0.0426080071,0.0418295329,0.0407466118,0.042448027699999995,0.042292377699999995,0.0425239782,0.0496464767,0.0422134637,0.04629571389999999,0.04288047019999999,0.0426508265,0.055347507000000004,0.0435018772,0.0563879295,0.042797393600000004,0.05035703,0.0427767484,0.044705956,0.0422474633,0.041190729599999996,0.042201221500000004,0.0423476657,0.0420789098,0.040539466,0.042448493600000005,0.0409324919,0.0423120328,0.042505551600000004,0.042305350199999994,0.0449561784,0.042448027699999995,0.042292377699999995,0.0425239782,0.0496464767,0.0421049099,0.0447465855,0.0422717926,0.0492125526,0.0422751996,0.0457932157,0.0424540547,0.0470238701,0.042288487400000005,0.042734556900000005,0.042256526399999994,0.0422279012,0.042276137400000004,0.0418145013,0.0424913455,0.0401255166,0.0420789098,0.040539466,0.042448493600000005,0.0409324919,0.042174979,0.0426080071,0.0418295329,0.0407466118,0.0417830686,0.043147629900000005,0.04220905230000001,0.041064127,0.0417932818,0.041737452200000004,0.0421967974,0.0425215538,0.0425208683,0.04243734,
8.4,0.043311585300000004,0.0412183846,0.0430942918,0.042532760700000005,0.04276407,0.0422429983,0.0427554089,0.0436999286,0.042697749900000005,0.042918043899999994,0.042766376200000004,0.0418612429,0.0425379425,0.0432204912,0.0425510963,0.040445097,0.042397604000000005,0.042760462199999995,0.0423945243,0.0407537521,0.042527763899999994,0.0408716358,0.0430937026,0.0397288145,0.042527763899999994,0.0408716358,0.042320497400000004,0.0423148118,0.042727867999999995,0.0434665706,0.0425915658,0.0462882439,0.04287033269999999,0.0476731363,0.0432137351,0.051856072,0.0432546159,0.0456648462,0.0432177702,0.050490445700000004,0.0429677523,0.0416544428,0.0430231267,0.045344040599999996,0.042399518600000005,0.0420313314,0.0423945243,0.0407537521,0.042397604000000005,0.042760462199999995,0.0423014025,0.0433081145,0.042615328499999994,0.0418112231,0.0425136917,0.0456613059,0.042593686500000005,0.050571667199999996,0.0430502403,0.0575167512,0.043887554,0.0585595721,0.043960317900000004,0.043771089400000004,0.0449312739,0.0432177702,0.050490445700000004,0.0429677523,0.0416544428,0.0425510963,0.040445097,0.0425379425,0.0432204912,0.042809920300000005,0.0425503718,0.0423901909,0.0404707754,0.043030155300000004,0.042056492599999995,0.0430045829,0.050718186299999996,0.0425151713,0.0461194611,0.0432198174,0.0430502403,0.0575167512,0.043887554,0.0585595721,0.0432137351,0.051856072,0.0432546159,0.0456648462,0.042766376200000004,0.0418612429,0.042697749900000005,0.042918043899999994,0.0426554716,0.0408753998,0.0431705359,0.040605504,0.0430317364,0.042572232599999996,0.0429144844,0.0449025682,0.043030155300000004,0.042056492599999995,0.0430045829,0.050718186299999996,0.0425136917,0.0456613059,0.042593686500000005,0.050571667199999996,0.0425915658,0.0462882439,0.04287033269999999,0.0476731363,0.0427554089,0.0436999286,0.04276407,0.0422429983,0.0429100329,0.0411871839,0.0430449381,0.0403117008,0.0426554716,0.0408753998,0.0431705359,0.040605504,0.042809920300000005,0.0425503718,0.0423901909,0.0404707754,0.0423014025,0.0433081145,0.042615328499999994,0.0418112231,0.042320497400000004,0.0423148118,0.042727867999999995,0.0434665706,0.0430942918,0.042532760700000005,
8.6,0.043893210599999996,0.040866006499999996,0.0436557954,0.042614805,0.0433128759,0.0422694193,0.043235450099999996,0.044932264699999995,0.0432012855,0.0440759396,0.043293575,0.0434221636,0.0431207625,0.04341981,0.043084970800000004,0.0402674316,0.04298036190000001,0.042711327199999996,0.0429727612,0.0408148784,0.04316207440000001,0.041574699300000004,0.043711502699999995,0.0405273503,0.04316207440000001,0.041574699300000004,0.042857295,0.0434270957,0.043246652000000003,0.044665498899999996,0.042905569500000004,0.047399767599999997,0.043300417300000005,0.0489121872,0.043654064400000005,0.0540929278,0.043707453099999995,0.0465817143,0.0438201791,0.05159227809999999,0.043532757199999994,0.0414670535,0.0436652487,0.0447505151,0.0430811089,0.0422012396,0.0429727612,0.0408148784,0.04298036190000001,0.042711327199999996,0.042835375700000004,0.0435552515,0.0429748724,0.043474611399999995,0.042944257,0.0465073594,0.0428772827,0.0526586431,0.043358440899999996,0.0600933693,0.044258730999999996,0.061267854000000004,0.0444016725,0.044388623200000005,0.0452284915,0.0438201791,0.05159227809999999,0.043532757199999994,0.0414670535,0.043084970800000004,0.0402674316,0.0431207625,0.04341981,0.0434079853,0.042597211100000004,0.043001907,0.0403342036,0.043642417999999995,0.041912992,0.043464450700000004,0.051630696600000005,0.042796350700000006,0.0465279554,0.0435557633,0.043358440899999996,0.0600933693,0.044258730999999996,0.061267854000000004,0.043654064400000005,0.0540929278,0.043707453099999995,0.0465817143,0.043293575,0.0434221636,0.0432012855,0.0440759396,0.0432882909,0.0415125778,0.043888038600000005,0.040607858,0.043796599900000004,0.0427088679,0.043576308700000004,0.0444038475,0.043642417999999995,0.041912992,0.043464450700000004,0.051630696600000005,0.042944257,0.0465073594,0.0428772827,0.0526586431,0.042905569500000004,0.047399767599999997,0.043300417300000005,0.0489121872,0.043235450099999996,0.044932264699999995,0.0433128759,0.0422694193,0.043560212599999995,0.0409338517,0.04358064,0.0411015407,0.0432882909,0.0415125778,0.043888038600000005,0.040607858,0.0434079853,0.042597211100000004,0.043001907,0.0403342036,0.042835375700000004,0.043555251399999995,0.0429748724,0.043474611399999995,0.042857295,0.0434270957,0.043246652000000003,0.044665498899999996,0.0436557954,0.042614805,
8.8,0.0445441753,0.0407705681,0.0442505049,0.0427895762,0.0439439933,0.042418088,0.0437992253,0.0464989642,0.0437821525,0.0457733984,0.043878419800000006,0.045877664500000005,0.043777759000000006,0.0438864726,0.043657501200000004,0.0403887824,0.0436379774,0.042962281799999995,0.043623853,0.0413392026,0.0438672904,0.0425761646,0.044370498200000004,0.0420060834,0.0438672904,0.0425761646,0.043456687300000005,0.045052305300000005,0.0437939871,0.046201815,0.0433383415,0.0491593712,0.043817118700000005,0.050775858300000004,0.044156594199999996,0.057131842800000006,0.0441996192,0.0475178553,0.044444968499999994,0.052494621,0.0441159858,0.041494232,0.0443379771,0.043988441600000004,0.0438148069,0.0425725063,0.043623853,0.0413392026,0.0436379774,0.042962281799999995,0.043432825300000005,0.0440647116,0.0433925561,0.046033144500000005,0.043465749299999995,0.0473703092,0.043226824000000004,0.0555229283,0.043660532300000006,0.06323298320000001,0.044665870499999996,0.0646835078,0.044816680899999996,0.044936492599999996,0.0461375299,0.044444968499999994,0.052494621,0.0441159858,0.041494232,0.043657501200000004,0.0403887824,0.043777759000000006,0.0438864726,0.044020137,0.0429362562,0.043698081,0.04050467,0.0442974724,0.0419955925,0.0439727817,0.0523223085,0.0431783592,0.0475468271,0.04397435400000001,0.043660532300000006,0.06323298320000001,0.044665870499999996,0.0646835078,0.044156594199999996,0.057131842800000006,0.0441996192,0.0475178553,0.043878419800000006,0.045877664500000005,0.0437821525,0.0457733984,0.044008879199999996,0.042462536399999994,0.044610362800000004,0.0411213731,0.0446050911,0.043048950499999995,0.04428202480000001,0.0436582473,0.0442974724,0.0419955925,0.0439727817,0.0523223085,0.043465749299999995,0.0473703092,0.043226824000000004,0.0555229283,0.0433383415,0.0491593712,0.043817118700000005,0.050775858300000004,0.0437992253,0.0464989642,0.0439439933,0.042418088,0.0442570524,0.0409514369,0.0441666275,0.0424893423,0.044008879199999996,0.042462536399999994,0.044610362800000004,0.0411213731,0.044020137,0.0429362562,0.043698081,0.04050467,0.043432825300000005,0.0440647116,0.0433925561,0.046033144500000005,0.043456687300000005,0.045052305300000005,0.0437939871,0.046201815,0.0442505049,0.0427895762,
